2015-06-23 18:55:03 | IP 148.244.166.6 | guest | auth ok 
2015-09-04 17:05:20 | IP 148.244.166.6 | graphic | change dir - liverpool 
2015-09-04 17:05:51 | IP 148.244.166.6 | graphic | change dir - home 
2015-09-04 17:05:58 | IP 148.244.166.6 | graphic | delete - todo.zip 
2015-09-04 17:06:00 | IP 148.244.166.6 | graphic | change dir - videos 
2015-09-04 17:22:12 | IP 148.244.166.6 | graphic | change dir - videos 
2015-09-04 17:24:24 | IP 148.244.166.6 | graphic | change dir - videos 
2015-09-04 17:26:33 | IP 148.244.166.6 | graphic | sort order name 
2015-09-04 17:39:26 | IP 148.244.166.6 | unknown | auth bad - blank fields 
2015-09-04 17:45:59 | IP 148.244.166.6 | admin | auth ok 
2015-09-04 17:46:24 | IP 148.244.166.6 | graphic | auth ok 
2015-09-04 17:46:24 | IP 148.244.166.6 | graphic | change dir - home 
2015-09-04 17:50:36 | IP 148.244.166.6 | graphic | change dir - home 
2015-09-04 17:50:41 | IP 148.244.166.6 | graphic | change dir - home 
2015-09-04 17:51:05 | IP 148.244.166.6 | admin | auth ok 
2015-09-04 17:55:01 | IP 148.244.166.6 | graphic | auth ok 
2015-09-04 17:55:01 | IP 148.244.166.6 | graphic | change dir - home 
2015-09-04 17:59:18 | IP 148.244.166.6 | graphic | change dir - home 
2015-09-04 18:00:23 | IP 148.244.166.6 | unknown | email link sent to: fmiguel_rr@hotmail.com 
2015-09-04 18:01:53 | IP 148.244.166.6 | amiboo | auth ok 
2015-09-04 18:01:53 | IP 148.244.166.6 | amiboo | change dir - home 
2015-09-04 18:02:18 | IP 148.244.166.6 | admin | auth ok 
2015-09-04 18:02:58 | IP 148.244.166.6 | graphic | auth ok 
2015-09-04 18:02:59 | IP 148.244.166.6 | graphic | change dir - home 
2015-09-04 18:03:01 | IP 148.244.166.6 | graphic | change dir - amiboo 
2015-09-04 18:03:31 | IP 148.244.166.6 | graphic | upload file TriplexSerifBold.ttf 
2015-09-04 18:03:45 | IP 148.244.166.6 | unknown | auth bad - wrong username or password 
2015-09-04 18:03:59 | IP 148.244.166.6 | admin | auth ok 
2015-09-04 18:04:39 | IP 148.244.166.6 | unknown | auth bad - wrong username or password 
2015-09-04 18:04:47 | IP 148.244.166.6 | unknown | auth bad - wrong username or password 
2015-09-04 18:05:03 | IP 148.244.166.6 | admin | auth ok 
2015-09-04 18:05:15 | IP 148.244.166.6 | amiboo | auth ok 
2015-09-04 18:05:16 | IP 148.244.166.6 | amiboo | change dir - home 
2015-09-04 18:05:54 | IP 148.244.166.6 | amiboo | upload file TriplexCondSerif_45620.ttf 
2015-09-04 18:06:29 | IP 148.244.166.6 | graphic | auth ok 
2015-09-04 18:06:29 | IP 148.244.166.6 | graphic | change dir - home 
2015-09-04 18:06:37 | IP 148.244.166.6 | graphic | tree load 
2015-09-04 18:07:02 | IP 148.244.166.6 | graphic | change dir - home 
2015-09-04 18:07:11 | IP 148.244.166.6 | graphic | tree load 
2015-09-04 18:11:11 | IP 148.244.166.6 | graphic | auth ok 
2015-09-04 18:11:11 | IP 148.244.166.6 | graphic | change dir - home 
2015-09-04 18:12:09 | IP 148.244.166.6 | graphic | delete - amiboo 
2015-09-04 18:12:24 | IP 148.244.166.6 | admin | auth ok 
2015-09-07 15:32:08 | IP 148.244.166.6 | admin | auth ok 
2015-09-07 15:35:53 | IP 148.244.166.6 | graphic | auth ok 
2015-09-07 15:35:53 | IP 148.244.166.6 | graphic | change dir - home 
2015-09-07 15:35:57 | IP 148.244.166.6 | graphic | change dir - videos 
2015-09-07 15:36:10 | IP 148.244.166.6 | graphic | change dir - home 
2015-09-07 15:36:11 | IP 148.244.166.6 | graphic | change dir - cabrera 
2015-09-07 15:36:46 | IP 148.244.166.6 | cabrerarturo | auth ok 
2015-09-07 15:36:46 | IP 148.244.166.6 | cabrerarturo | change dir - home 
2015-09-07 15:38:49 | IP 189.203.218.10 | graphic | auth ok 
2015-09-07 15:38:51 | IP 189.203.218.10 | graphic | change dir - home 
2015-09-07 15:39:13 | IP 189.203.218.10 | graphic | change dir - cabrera 
2015-09-07 16:54:24 | IP 187.237.14.223 | cabrerarturo | auth ok 
2015-09-07 16:54:24 | IP 187.237.14.223 | cabrerarturo | change dir - home 
2015-09-22 10:41:07 | IP 148.244.166.6 | graphic | auth ok 
2015-09-22 10:41:08 | IP 148.244.166.6 | graphic | change dir - home 
2015-09-22 10:41:07 | IP 148.244.166.6 | graphic | change dir - liverpool 
2015-09-22 10:43:25 | IP 148.244.166.6 | graphic | auth ok 
2015-09-22 10:43:25 | IP 148.244.166.6 | graphic | change dir - home 
2015-09-22 10:43:28 | IP 148.244.166.6 | graphic | change dir - liverpool 
2015-09-22 10:44:18 | IP 148.244.166.6 | graphic | email link sent to: csacal@springair.com.mx 
2015-09-28 15:35:40 | IP 148.244.166.6 | admin | auth ok 
2015-09-28 15:39:33 | IP 148.244.166.6 | graphic | auth ok 
2015-09-28 15:39:34 | IP 148.244.166.6 | graphic | change dir - home 
2015-09-28 15:39:39 | IP 148.244.166.6 | graphic | change dir - metro 
2015-09-28 15:39:42 | IP 148.244.166.6 | graphic | change dir - home 
2015-09-28 15:39:44 | IP 148.244.166.6 | graphic | change dir - cabrera 
2015-09-28 15:39:48 | IP 148.244.166.6 | graphic | change dir - home 
2015-09-28 15:39:53 | IP 148.244.166.6 | graphic | change dir - liverpool 
2015-10-07 17:01:09 | IP 200.68.128.9 | cabrerarturo | auth ok 
2015-10-07 17:01:09 | IP 200.68.128.9 | cabrerarturo | change dir - home 
2016-02-25 17:34:07 | IP 148.244.166.6 | admin | auth ok 
2016-02-25 17:40:59 | IP 148.244.166.6 | graphic | auth ok 
2016-02-25 17:41:00 | IP 148.244.166.6 | graphic | change dir - home 
2016-02-25 18:55:37 | IP 148.244.166.6 | graphic | change dir - home 
2016-02-25 18:55:48 | IP 148.244.166.6 | graphic | delete - Modelos Gdl-2016 
2016-02-25 18:55:58 | IP 148.244.166.6 | graphic | delete - Modelos Gdl-2016.zip 
2016-02-26 10:32:03 | IP 148.244.166.6 | unknown | auth bad - blank fields 
2016-02-26 10:32:11 | IP 148.244.166.6 | admin | auth ok 
2016-02-26 10:34:03 | IP 148.244.166.6 | Expoguadalajara2016 | auth ok 
2016-02-26 10:34:03 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - home 
2016-02-26 10:34:06 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Magnus 
2016-02-26 10:34:10 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Magnus/Fotos 
2016-02-26 10:34:13 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Magnus/Fotos/imagenes 
2016-02-26 10:35:03 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Magnus 
2016-02-26 10:35:04 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - home 
2016-02-26 10:53:06 | IP 148.244.166.6 | graphic | auth ok 
2016-02-26 10:53:06 | IP 148.244.166.6 | graphic | change dir - home 
2016-02-26 10:53:26 | IP 148.244.166.6 | graphic | delete - cabrera 
2016-02-26 10:53:26 | IP 148.244.166.6 | graphic | delete - liverpool 
2016-02-26 10:53:26 | IP 148.244.166.6 | graphic | delete - metro 
2016-02-26 10:53:26 | IP 148.244.166.6 | graphic | delete - prueba 
2016-02-26 10:53:26 | IP 148.244.166.6 | graphic | delete - videos 
2016-02-26 10:53:29 | IP 148.244.166.6 | graphic | change dir - guadalajara 
2016-02-26 10:53:31 | IP 148.244.166.6 | graphic | change dir - guadalajara/Principe 
2016-02-26 10:53:32 | IP 148.244.166.6 | graphic | change dir - guadalajara/Principe/Fichas Tecnicas 
2016-02-26 10:53:39 | IP 148.244.166.6 | graphic | change dir - guadalajara/Principe/Fichas Tecnicas/Editables(Photoshop) 
2016-02-26 10:54:18 | IP 148.244.166.6 | graphic | change dir - guadalajara/Principe/Fichas Tecnicas 
2016-02-26 10:54:20 | IP 148.244.166.6 | graphic | change dir - guadalajara/Principe/Fichas Tecnicas/Img 
2016-02-26 10:55:16 | IP 148.244.166.6 | graphic | change dir - guadalajara/Principe/Fichas Tecnicas 
2016-02-26 10:55:19 | IP 148.244.166.6 | graphic | change dir - guadalajara/Principe 
2016-02-26 10:55:24 | IP 148.244.166.6 | graphic | change dir - guadalajara 
2016-02-26 10:55:27 | IP 148.244.166.6 | graphic | change dir - home 
2016-02-26 11:35:29 | IP 148.244.166.6 | Expoguadalajara2016 | auth ok 
2016-02-26 11:35:29 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - home 
2016-02-26 11:35:39 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air 
2016-02-26 11:35:46 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air/Fotos 
2016-02-26 11:36:11 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air 
2016-02-26 11:36:23 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - home 
2016-02-26 11:48:14 | IP 148.244.166.6 | Expoguadalajara2016 | auth ok 
2016-02-26 11:48:15 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - home 
2016-02-26 11:48:21 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Magnus 
2016-02-26 11:48:29 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Magnus/Fotos 
2016-02-26 11:48:35 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Magnus 
2016-02-26 11:48:36 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Magnus/Fichas Tecnicas 
2016-02-26 11:48:43 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Magnus 
2016-02-26 11:48:47 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Magnus/Fichas Tecnicas 
2016-02-26 11:48:49 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Magnus/Fichas Tecnicas/imagenes 
2016-02-26 12:46:05 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Magnus/Fichas Tecnicas 
2016-02-26 12:46:10 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Magnus 
2016-02-26 12:46:11 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Magnus 
2016-02-26 12:46:13 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - home 
2016-02-26 12:46:15 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Magnus 
2016-02-26 12:46:46 | IP 148.244.166.6 | Expoguadalajara2016 | auth ok 
2016-02-26 12:46:48 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - home 
2016-02-26 12:47:05 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air 
2016-02-26 12:47:10 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air/Fichas tecnicas 
2016-02-26 12:47:15 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air/Fichas tecnicas/Editables 
2016-02-26 12:49:42 | IP 189.224.117.38 | Expoguadalajara2016 | auth ok 
2016-02-26 12:49:42 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - home 
2016-02-26 12:50:03 | IP 148.244.166.6 | Expoguadalajara2016 | email link sent to: mcedillo69@gmail.com 
2016-02-26 12:50:09 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Spring Air 
2016-02-26 12:50:17 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Spring Air/Fichas tecnicas 
2016-02-26 12:50:23 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Spring Air 
2016-02-26 12:50:26 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - home 
2016-02-26 12:50:34 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Magnus 
2016-02-26 12:50:40 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Magnus/Fotos 
2016-02-26 12:50:45 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Magnus/Fotos/imagenes 
2016-02-26 12:51:08 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air/Fichas tecnicas/Editables 
2016-02-26 12:51:14 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air/Fichas tecnicas 
2016-02-26 12:51:21 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air 
2016-02-26 12:51:24 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air/Fichas tecnicas 
2016-02-26 12:51:30 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air/Fichas tecnicas/Imgs 
2016-02-26 12:51:45 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Magnus/Fotos 
2016-02-26 12:51:54 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Magnus 
2016-02-26 12:51:56 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - home 
2016-02-26 12:52:00 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Magnus 
2016-02-26 12:52:06 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Magnus/Fichas Tecnicas 
2016-02-26 12:52:11 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Magnus/Fichas Tecnicas/imagenes 
2016-02-26 12:52:19 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Magnus/Fichas Tecnicas 
2016-02-26 12:52:22 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Magnus 
2016-02-26 12:52:24 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - home 
2016-02-26 12:52:27 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Spring Air 
2016-02-26 12:52:31 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Spring Air/Fotos 
2016-02-26 12:52:37 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Spring Air/Fotos/Imagenes 
2016-02-26 12:55:43 | IP 148.244.166.6 | Expoguadalajara2016 | download - Anniversary.jpg 
2016-02-26 12:56:58 | IP 148.244.166.6 | Expoguadalajara2016 | download - Becket.jpg 
2016-02-26 12:56:58 | IP 148.244.166.6 | Expoguadalajara2016 | download - Beta.jpg 
2016-02-26 12:57:16 | IP 148.244.166.6 | Expoguadalajara2016 | download - Beta.jpg 
2016-02-26 12:57:31 | IP 189.224.117.38 | Expoguadalajara2016 | download - Anniversary.jpg 
2016-02-26 12:59:10 | IP 148.244.166.6 | Expoguadalajara2016 | download - Boston.jpg 
2016-02-26 13:00:56 | IP 148.244.166.6 | Expoguadalajara2016 | download - Bretaña.jpg 
2016-02-26 13:03:24 | IP 148.244.166.6 | Expoguadalajara2016 | download - sand.jpg 
2016-02-26 13:05:24 | IP 148.244.166.6 | Expoguadalajara2016 | download - Tesla.jpg 
2016-02-26 13:08:58 | IP 148.244.166.6 | Expoguadalajara2016 | download - strong.jpg 
2016-02-26 13:09:37 | IP 148.244.166.6 | Expoguadalajara2016 | download - Polaroid.jpg 
2016-02-26 13:19:40 | IP 148.244.166.6 | Expoguadalajara2016 | auth ok 
2016-02-26 13:19:41 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - home 
2016-02-26 13:20:24 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air 
2016-02-26 13:20:37 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air/Fichas tecnicas 
2016-02-26 13:20:41 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air/Fichas tecnicas/Editables 
2016-02-26 13:39:02 | IP 189.224.117.38 | Expoguadalajara2016 | auth ok 
2016-02-26 13:39:02 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - home 
2016-02-26 13:39:07 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Spring Air 
2016-02-26 13:39:11 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Spring Air/Fotos 
2016-02-26 13:39:14 | IP 189.224.117.38 | Expoguadalajara2016 | change dir - Spring Air/Fotos/Imagenes 
2016-02-26 13:46:05 | IP 189.224.117.38 | Expoguadalajara2016 | download - Becket.jpg 
2016-02-26 13:47:08 | IP 148.244.166.6 | Expoguadalajara2016 | email link sent to: sammty2@springair.com.mx 
2016-02-26 13:49:11 | IP 148.244.166.6 | Expoguadalajara2016 | auth ok 
2016-02-26 13:49:11 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - home 
2016-02-26 13:49:15 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air 
2016-02-26 13:49:18 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air/Fichas tecnicas 
2016-02-26 13:49:22 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air/Fichas tecnicas/Imgs 
2016-02-26 13:49:56 | IP 148.244.166.6 | Expoguadalajara2016 | email link sent to: sammty2@springair.com.mx 
2016-02-26 13:53:12 | IP 148.244.166.6 | Expoguadalajara2016 | download - Play.jpg 
2016-02-26 13:53:57 | IP 148.244.166.6 | Expoguadalajara2016 | download - Party.jpg 
2016-02-26 13:54:10 | IP 148.244.166.6 | Expoguadalajara2016 | email link sent to: sammty2@springair.com.mx 
2016-02-26 13:54:54 | IP 148.244.166.6 | Expoguadalajara2016 | download - Anniversary.jpg 
2016-02-26 13:56:23 | IP 148.244.166.6 | Expoguadalajara2016 | download - Becket.jpg 
2016-02-26 13:56:43 | IP 148.244.166.6 | Expoguadalajara2016 | download - Beta.jpg 
2016-02-26 13:58:50 | IP 189.224.117.38 | Expoguadalajara2016 | download - Becket.jpg 
2016-02-26 14:00:10 | IP 148.244.166.6 | Expoguadalajara2016 | download - Omega.jpg 
2016-02-26 14:01:56 | IP 148.244.166.6 | Expoguadalajara2016 | download - Boston.jpg 
2016-02-26 14:02:04 | IP 148.244.166.6 | Expoguadalajara2016 | download - Madison.jpg 
2016-02-26 14:05:16 | IP 148.244.166.6 | Expoguadalajara2016 | download - Bretaña.jpg 
2016-02-26 14:06:21 | IP 148.244.166.6 | Expoguadalajara2016 | download - Bronce.jpg 
2016-02-26 14:07:19 | IP 148.244.166.6 | Expoguadalajara2016 | download - Ciara.jpg 
2016-02-26 14:08:45 | IP 148.244.166.6 | Expoguadalajara2016 | auth ok 
2016-02-26 14:08:46 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - home 
2016-02-26 14:08:49 | IP 148.244.166.6 | Expoguadalajara2016 | download - Cool gel Winter.jpg 
2016-02-26 14:09:04 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air 
2016-02-26 14:09:08 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air/Fichas tecnicas 
2016-02-26 14:09:12 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air/Fichas tecnicas/Editables 
2016-02-26 14:09:50 | IP 148.244.166.6 | Expoguadalajara2016 | download - Delta.jpg 
2016-02-26 14:10:14 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air/Fichas tecnicas 
2016-02-26 14:10:24 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air 
2016-02-26 14:10:28 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air/Fotos 
2016-02-26 14:10:36 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air/Fotos/Imagenes 
2016-02-26 14:10:45 | IP 148.244.166.6 | Expoguadalajara2016 | change dir - Spring Air/Fotos 
2016-02-26 14:11:14 | IP 148.244.166.6 | Expoguadalajara2016 | download - Dorchester.jpg 
2016-02-26 14:12:50 | IP 148.244.166.6 | Expoguadalajara2016 | download - Encore.jpg 
2016-02-26 14:12:57 | IP 148.244.166.6 | Expoguadalajara2016 | download - lacrosse.jpg 
2016-02-26 14:13:28 | IP 177.244.36.201 | Expoguadalajara2016 | auth ok 
2016-02-26 14:13:28 | IP 177.244.36.201 | Expoguadalajara2016 | change dir - home 
2016-02-26 14:14:05 | IP 177.244.36.201 | Expoguadalajara2016 | change dir - Magnus 
